STATE/UT,YEAR,DEMOGRAPHIC PARTICULARS,Male Convicts,Female Convicts,Total Convicts,Male Under trial,Female Under trial,Total Under trial,Male Detenues,Female Detenues,Total Detenues,Male Others,Female Others,Total Others,Total Male,Total Female,Grand Total
A & N ISLANDS,2010,Educational Standard - Class X and above but below graduate,49,0,49,29,0,29,0,0,0,0,0,0,78,0,78
A & N ISLANDS,2010,Educational Standard - Graduate,5,0,5,2,0,2,0,0,0,0,0,0,7,0,7
A & N ISLANDS,2010,Educational Standard - Post-Graduate,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
A & N ISLANDS,2010,Educational Standard - Holding technical degree/diploma etc,9,0,9,12,0,12,0,0,0,0,0,0,21,0,21
A & N ISLANDS,2011,Educational Standard,415,0,415,697,7,704,0,0,0,0,0,0,1112,7,1119
A & N ISLANDS,2011,Educational Standard - Illiterate,35,0,35,70,0,70,0,0,0,0,0,0,105,0,105
A & N ISLANDS,2011,Educational Standard - Below Class X,213,0,213,490,2,492,0,0,0,0,0,0,703,2,705
A & N ISLANDS,2011,Educational Standard - Class X and above but below graduate,120,0,120,60,5,65,0,0,0,0,0,0,180,5,185
A & N ISLANDS,2011,Educational Standard - Graduate,35,0,35,55,0,55,0,0,0,0,0,0,90,0,90
A & N ISLANDS,2011,Educational Standard - Post-Graduate,7,0,7,13,0,13,0,0,0,0,0,0,20,0,20
A & N ISLANDS,2011,Educational Standard - Holding technical degree/diploma etc,5,0,5,9,0,9,0,0,0,0,0,0,14,0,14
A & N ISLANDS,2012,Educational Standard,760,0,760,357,9,366,0,0,0,0,0,0,1117,9,1126
A & N ISLANDS,2012,Educational Standard - Illiterate,89,0,89,47,0,47,0,0,0,0,0,0,136,0,136
A & N ISLANDS,2012,Educational Standard - Below Class X,419,0,419,215,5,220,0,0,0,0,0,0,634,5,639
A & N ISLANDS,2012,Educational Standard - Class X and above but below graduate,231,0,231,85,4,89,0,0,0,0,0,0,316,4,320
A & N ISLANDS,2012,Educational Standard - Graduate,11,0,11,3,0,3,0,0,0,0,0,0,14,0,14
A & N ISLANDS,2012,Educational Standard - Post-Graduate,3,0,3,2,0,2,0,0,0,0,0,0,5,0,5
A & N ISLANDS,2012,Educational Standard - Holding technical degree/diploma etc,7,0,7,5,0,5,0,0,0,0,0,0,12,0,12
CHANDIGARH,2001,Educational Standard,96,6,102,306,18,324,0,0,0,0,0,0,402,24,426
CHANDIGARH,2001,Educational Standard - Illiterate,18,2,20,69,6,75,0,0,0,0,0,0,87,8,95
CHANDIGARH,2001,Educational Standard - Below Class X,35,1,36,84,5,89,0,0,0,0,0,0,119,6,125
CHANDIGARH,2001,Educational Standard - Class X and above but below graduate,39,3,42,116,6,122,0,0,0,0,0,0,155,9,164
CHANDIGARH,2001,Educational Standard - Graduate,4,0,4,37,1,38,0,0,0,0,0,0,41,1,42
CHANDIGARH,2001,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,2002,Educational Standard,104,7,111,329,16,345,0,0,0,0,0,0,433,23,456
CHANDIGARH,2002,Educational Standard - Illiterate,29,3,32,67,6,73,0,0,0,0,0,0,96,9,105
CHANDIGARH,2002,Educational Standard - Below Class X,22,1,23,80,3,83,0,0,0,0,0,0,102,4,106
CHANDIGARH,2002,Educational Standard - Class X and above but below graduate,34,2,36,102,3,105,0,0,0,0,0,0,136,5,141
CHANDIGARH,2002,Educational Standard - Graduate,18,1,19,65,4,69,0,0,0,0,0,0,83,5,88
CHANDIGARH,2002,Educational Standard - Post-Graduate,1,0,1,15,0,15,0,0,0,0,0,0,16,0,16
CHANDIGARH,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,2003,Educational Standard,135,9,144,363,18,381,0,0,0,0,0,0,498,27,525
CHANDIGARH,2003,Educational Standard - Illiterate,40,2,42,85,3,88,0,0,0,0,0,0,125,5,130
CHANDIGARH,2003,Educational Standard - Below Class X,34,3,37,121,5,126,0,0,0,0,0,0,155,8,163
CHANDIGARH,2003,Educational Standard - Class X and above but below graduate,42,3,45,110,6,116,0,0,0,0,0,0,152,9,161
CHANDIGARH,2003,Educational Standard - Graduate,12,1,13,36,3,39,0,0,0,0,0,0,48,4,52
CHANDIGARH,2003,Educational Standard - Post-Graduate,3,0,3,5,1,6,0,0,0,0,0,0,8,1,9
CHANDIGARH,2003,Educational Standard - Holding technical degree/diploma etc,4,0,4,6,0,6,0,0,0,0,0,0,10,0,10
CHANDIGARH,2004,Educational Standard,113,7,120,405,24,429,0,0,0,0,0,0,518,31,549
CHANDIGARH,2004,Educational Standard - Illiterate,36,3,39,112,4,116,0,0,0,0,0,0,148,7,155
CHANDIGARH,2004,Educational Standard - Below Class X,29,2,31,128,8,136,0,0,0,0,0,0,157,10,167
CHANDIGARH,2004,Educational Standard - Class X and above but below graduate,39,2,41,142,8,150,0,0,0,0,0,0,181,10,191
CHANDIGARH,2004,Educational Standard - Graduate,6,0,6,12,2,14,0,0,0,0,0,0,18,2,20
CHANDIGARH,2004,Educational Standard - Post-Graduate,1,0,1,8,1,9,0,0,0,0,0,0,9,1,10
CHANDIGARH,2004,Educational Standard - Holding technical degree/diploma etc,2,0,2,3,1,4,0,0,0,0,0,0,5,1,6
CHANDIGARH,2005,Educational Standard,78,6,84,351,20,371,0,0,0,0,0,0,429,26,455
CHANDIGARH,2005,Educational Standard - Illiterate,32,3,35,115,8,123,0,0,0,0,0,0,147,11,158
CHANDIGARH,2005,Educational Standard - Below Class X,18,2,20,96,4,100,0,0,0,0,0,0,114,6,120
CHANDIGARH,2005,Educational Standard - Class X and above but below graduate,14,1,15,88,4,92,0,0,0,0,0,0,102,5,107
CHANDIGARH,2005,Educational Standard - Graduate,9,0,9,32,3,35,0,0,0,0,0,0,41,3,44
CHANDIGARH,2005,Educational Standard - Post-Graduate,4,0,4,12,0,12,0,0,0,0,0,0,16,0,16
CHANDIGARH,2005,Educational Standard - Holding technical degree/diploma etc,1,0,1,8,1,9,0,0,0,0,0,0,9,1,10
CHANDIGARH,2006,Educational Standard,100,7,107,312,19,331,0,0,0,0,0,0,412,26,438
CHANDIGARH,2006,Educational Standard - Illiterate,40,3,43,94,4,98,0,0,0,0,0,0,134,7,141
CHANDIGARH,2006,Educational Standard - Below Class X,25,1,26,111,5,116,0,0,0,0,0,0,136,6,142
CHANDIGARH,2006,Educational Standard - Class X and above but below graduate,22,1,23,74,6,80,0,0,0,0,0,0,96,7,103
CHANDIGARH,2006,Educational Standard - Graduate,12,2,14,24,3,27,0,0,0,0,0,0,36,5,41
CHANDIGARH,2006,Educational Standard - Post-Graduate,1,0,1,6,0,6,0,0,0,0,0,0,7,0,7
CHANDIGARH,2006,Educational Standard - Holding technical degree/diploma etc,0,0,0,3,1,4,0,0,0,0,0,0,3,1,4
CHANDIGARH,2007,Educational Standard,141,5,146,342,13,355,0,0,0,0,0,0,483,18,501
CHANDIGARH,2007,Educational Standard - Illiterate,48,2,50,107,4,111,0,0,0,0,0,0,155,6,161
CHANDIGARH,2007,Educational Standard - Below Class X,37,1,38,116,3,119,0,0,0,0,0,0,153,4,157
CHANDIGARH,2007,Educational Standard - Class X and above but below graduate,38,1,39,102,3,105,0,0,0,0,0,0,140,4,144
CHANDIGARH,2007,Educational Standard - Graduate,14,1,15,11,2,13,0,0,0,0,0,0,25,3,28
CHANDIGARH,2007,Educational Standard - Post-Graduate,1,0,1,2,0,2,0,0,0,0,0,0,3,0,3
CHANDIGARH,2007,Educational Standard - Holding technical degree/diploma etc,3,0,3,4,1,5,0,0,0,0,0,0,7,1,8
CHANDIGARH,2008,Educational Standard,183,5,188,326,12,338,0,0,0,0,0,0,509,17,526
CHANDIGARH,2008,Educational Standard - Illiterate,32,2,34,64,3,67,0,0,0,0,0,0,96,5,101
CHANDIGARH,2008,Educational Standard - Below Class X,48,0,48,96,2,98,0,0,0,0,0,0,144,2,146
CHANDIGARH,2008,Educational Standard - Class X and above but below graduate,92,3,95,130,3,133,0,0,0,0,0,0,222,6,228
CHANDIGARH,2008,Educational Standard - Graduate,9,0,9,20,2,22,0,0,0,0,0,0,29,2,31
CHANDIGARH,2008,Educational Standard - Post-Graduate,1,0,1,10,2,12,0,0,0,0,0,0,11,2,13
CHANDIGARH,2008,Educational Standard - Holding technical degree/diploma etc,1,0,1,6,0,6,0,0,0,0,0,0,7,0,7
CHANDIGARH,2009,Educational Standard,235,9,244,379,20,399,0,0,0,0,0,0,614,29,643
CHANDIGARH,2009,Educational Standard - Illiterate,52,2,54,92,5,97,0,0,0,0,0,0,144,7,151
CHANDIGARH,2009,Educational Standard - Below Class X,64,2,66,106,7,113,0,0,0,0,0,0,170,9,179
CHANDIGARH,2009,Educational Standard - Class X and above but below graduate,98,3,101,140,6,146,0,0,0,0,0,0,238,9,247
CHANDIGARH,2009,Educational Standard - Graduate,12,0,12,18,2,20,0,0,0,0,0,0,30,2,32
CHANDIGARH,2009,Educational Standard - Post-Graduate,4,0,4,13,0,13,0,0,0,0,0,0,17,0,17
CHANDIGARH,2009,Educational Standard - Holding technical degree/diploma etc,5,2,7,10,0,10,0,0,0,0,0,0,15,2,17
CHANDIGARH,2010,Educational Standard,211,10,221,400,19,419,0,0,0,0,0,0,611,29,640
CHANDIGARH,2010,Educational Standard - Illiterate,46,3,49,87,4,91,0,0,0,0,0,0,133,7,140
CHANDIGARH,2010,Educational Standard - Below Class X,57,1,58,105,5,110,0,0,0,0,0,0,162,6,168
CHANDIGARH,2010,Educational Standard - Class X and above but below graduate,92,4,96,155,7,162,0,0,0,0,0,0,247,11,258
CHANDIGARH,2010,Educational Standard - Graduate,10,1,11,28,3,31,0,0,0,0,0,0,38,4,42
CHANDIGARH,2010,Educational Standard - Post-Graduate,2,0,2,21,0,21,0,0,0,0,0,0,23,0,23
CHANDIGARH,2010,Educational Standard - Holding technical degree/diploma etc,4,1,5,4,0,4,0,0,0,0,0,0,8,1,9
CHANDIGARH,2011,Educational Standard,236,6,242,368,16,384,0,0,0,0,0,0,604,22,626
CHANDIGARH,2011,Educational Standard - Illiterate,43,2,45,76,3,79,0,0,0,0,0,0,119,5,124
CHANDIGARH,2011,Educational Standard - Below Class X,84,1,85,109,7,116,0,0,0,0,0,0,193,8,201
CHANDIGARH,2011,Educational Standard - Class X and above but below graduate,96,2,98,145,3,148,0,0,0,0,0,0,241,5,246
CHANDIGARH,2011,Educational Standard - Graduate,7,1,8,17,2,19,0,0,0,0,0,0,24,3,27
CHANDIGARH,2011,Educational Standard - Post-Graduate,3,0,3,12,0,12,0,0,0,0,0,0,15,0,15
CHANDIGARH,2011,Educational Standard - Holding technical degree/diploma etc,3,0,3,9,1,10,0,0,0,0,0,0,12,1,13
CHANDIGARH,2012,Educational Standard,246,15,261,447,26,473,0,0,0,0,0,0,693,41,734
CHANDIGARH,2012,Educational Standard - Illiterate,74,6,80,112,4,116,0,0,0,0,0,0,186,10,196
CHANDIGARH,2012,Educational Standard - Below Class X,65,4,69,156,8,164,0,0,0,0,0,0,221,12,233
CHANDIGARH,2012,Educational Standard - Class X and above but below graduate,96,2,98,127,11,138,0,0,0,0,0,0,223,13,236
CHANDIGARH,2012,Educational Standard - Graduate,10,1,11,37,2,39,0,0,0,0,0,0,47,3,50
CHANDIGARH,2012,Educational Standard - Post-Graduate,1,1,2,10,1,11,0,0,0,0,0,0,11,2,13
CHANDIGARH,2012,Educational Standard - Holding technical degree/diploma etc,0,1,1,5,0,5,0,0,0,0,0,0,5,1,6
D & N HAVELI,2001,Educational Standard,8,0,8,153,5,158,0,0,0,0,0,0,161,5,166
D & N HAVELI,2001,Educational Standard - Illiterate,6,0,6,103,3,106,0,0,0,0,0,0,109,3,112
D & N HAVELI,2001,Educational Standard - Below Class X,2,0,2,33,2,35,0,0,0,0,0,0,35,2,37
D & N HAVELI,2001,Educational Standard - Class X and above but below graduate,0,0,0,17,0,17,0,0,0,0,0,0,17,0,17
D & N HAVELI,2001,Educational Standard - Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2001,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,Educational Standard,4,1,5,154,1,155,0,0,0,0,0,0,158,2,160
D & N HAVELI,2002,Educational Standard - Illiterate,2,1,3,100,1,101,0,0,0,0,0,0,102,2,104
D & N HAVELI,2002,Educational Standard - Below Class X,2,0,2,40,0,40,0,0,0,0,0,0,42,0,42
D & N HAVELI,2002,Educational Standard - Class X and above but below graduate,0,0,0,14,0,14,0,0,0,0,0,0,14,0,14
D & N HAVELI,2002,Educational Standard - Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,Educational Standard,0,0,0,172,0,172,0,0,0,0,0,0,172,0,172
D & N HAVELI,2003,Educational Standard - Illiterate,0,0,0,42,0,42,0,0,0,0,0,0,42,0,42
D & N HAVELI,2003,Educational Standard - Below Class X,0,0,0,90,0,90,0,0,0,0,0,0,90,0,90
D & N HAVELI,2003,Educational Standard - Class X and above but below graduate,0,0,0,35,0,35,0,0,0,0,0,0,35,0,35
D & N HAVELI,2003,Educational Standard - Graduate,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
D & N HAVELI,2003,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,Educational Standard,0,0,0,33,0,33,0,0,0,0,0,0,33,0,33
D & N HAVELI,2004,Educational Standard - Illiterate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,Educational Standard - Below Class X,0,0,0,25,0,25,0,0,0,0,0,0,25,0,25
D & N HAVELI,2004,Educational Standard - Class X and above but below graduate,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
D & N HAVELI,2004,Educational Standard - Graduate,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
D & N HAVELI,2004,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,Educational Standard,0,0,0,29,0,29,0,0,0,0,0,0,29,0,29
D & N HAVELI,2005,Educational Standard - Illiterate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,Educational Standard - Below Class X,0,0,0,24,0,24,0,0,0,0,0,0,24,0,24
D & N HAVELI,2005,Educational Standard - Class X and above but below graduate,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
D & N HAVELI,2005,Educational Standard - Graduate,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
D & N HAVELI,2005,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,Educational Standard,0,0,0,33,0,33,0,0,0,0,0,0,33,0,33
D & N HAVELI,2006,Educational Standard - Illiterate,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
D & N HAVELI,2006,Educational Standard - Below Class X,0,0,0,28,0,28,0,0,0,0,0,0,28,0,28
D & N HAVELI,2006,Educational Standard - Class X and above but below graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2006,Educational Standard - Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2006,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,Educational Standard,0,0,0,28,0,28,0,0,0,0,0,0,28,0,28
D & N HAVELI,2007,Educational Standard - Illiterate,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
D & N HAVELI,2007,Educational Standard - Below Class X,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11
D & N HAVELI,2007,Educational Standard - Class X and above but below graduate,0,0,0,10,0,10,0,0,0,0,0,0,10,0,10
D & N HAVELI,2007,Educational Standard - Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2007,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,Educational Standard,11,0,11,32,3,35,0,0,0,0,0,0,43,3,46
D & N HAVELI,2008,Educational Standard - Illiterate,3,0,3,11,2,13,0,0,0,0,0,0,14,2,16
D & N HAVELI,2008,Educational Standard - Below Class X,4,0,4,14,1,15,0,0,0,0,0,0,18,1,19
D & N HAVELI,2008,Educational Standard - Class X and above but below graduate,2,0,2,6,0,6,0,0,0,0,0,0,8,0,8
D & N HAVELI,2008,Educational Standard - Graduate,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3
D & N HAVELI,2008,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,Educational Standard,2,0,2,52,2,54,0,0,0,0,0,0,54,2,56
D & N HAVELI,2009,Educational Standard - Illiterate,1,0,1,23,1,24,0,0,0,0,0,0,24,1,25
D & N HAVELI,2009,Educational Standard - Below Class X,0,0,0,27,1,28,0,0,0,0,0,0,27,1,28
D & N HAVELI,2009,Educational Standard - Class X and above but below graduate,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
D & N HAVELI,2009,Educational Standard - Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2009,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,Educational Standard,0,0,0,42,0,42,0,0,0,0,0,0,42,0,42
D & N HAVELI,2010,Educational Standard - Illiterate,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
D & N HAVELI,2010,Educational Standard - Below Class X,0,0,0,22,0,22,0,0,0,0,0,0,22,0,22
D & N HAVELI,2010,Educational Standard - Class X and above but below graduate,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11
D & N HAVELI,2010,Educational Standard - Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2010,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,Educational Standard,0,0,0,23,2,25,0,0,0,0,0,0,23,2,25
D & N HAVELI,2011,Educational Standard - Illiterate,0,0,0,4,1,5,0,0,0,0,0,0,4,1,5
D & N HAVELI,2011,Educational Standard - Below Class X,0,0,0,12,1,13,0,0,0,0,0,0,12,1,13
D & N HAVELI,2011,Educational Standard - Class X and above but below graduate,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
D & N HAVELI,2011,Educational Standard - Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2011,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,Educational Standard,0,0,0,35,2,37,0,0,0,0,0,0,35,2,37
D & N HAVELI,2012,Educational Standard - Illiterate,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
D & N HAVELI,2012,Educational Standard - Below Class X,0,0,0,10,1,11,0,0,0,0,0,0,10,1,11
D & N HAVELI,2012,Educational Standard - Class X and above but below graduate,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
D & N HAVELI,2012,Educational Standard - Graduate,0,0,0,8,1,9,0,0,0,0,0,0,8,1,9
D & N HAVELI,2012,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,Educational Standard - Holding technical degree/diploma etc,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
DAMAN & DIU,2001,Educational Standard,23,0,23,17,1,18,0,0,0,0,0,0,40,1,41
DAMAN & DIU,2001,Educational Standard - Illiterate,2,0,2,4,0,4,0,0,0,0,0,0,6,0,6
DAMAN & DIU,2001,Educational Standard - Below Class X,16,0,16,13,0,13,0,0,0,0,0,0,29,0,29
DAMAN & DIU,2001,Educational Standard - Class X and above but below graduate,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
DAMAN & DIU,2001,Educational Standard - Graduate,2,0,2,0,1,1,0,0,0,0,0,0,2,1,3
DAMAN & DIU,2001,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2002,Educational Standard,13,0,13,20,0,20,0,0,0,0,0,0,33,0,33
DAMAN & DIU,2002,Educational Standard - Illiterate,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
DAMAN & DIU,2002,Educational Standard - Below Class X,5,0,5,9,0,9,0,0,0,0,0,0,14,0,14
DAMAN & DIU,2002,Educational Standard - Class X and above but below graduate,6,0,6,5,0,5,0,0,0,0,0,0,11,0,11
DAMAN & DIU,2002,Educational Standard - Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DAMAN & DIU,2002,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DAMAN & DIU,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2003,Educational Standard,13,0,13,20,0,20,0,0,0,0,0,0,33,0,33
DAMAN & DIU,2003,Educational Standard - Illiterate,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
DAMAN & DIU,2003,Educational Standard - Below Class X,7,0,7,13,0,13,0,0,0,0,0,0,20,0,20
DAMAN & DIU,2003,Educational Standard - Class X and above but below graduate,5,0,5,3,0,3,0,0,0,0,0,0,8,0,8
DAMAN & DIU,2003,Educational Standard - Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DAMAN & DIU,2003,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2004,Educational Standard,8,0,8,18,1,19,0,0,0,0,0,0,26,1,27
DAMAN & DIU,2004,Educational Standard - Illiterate,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
DAMAN & DIU,2004,Educational Standard - Below Class X,7,0,7,10,1,11,0,0,0,0,0,0,17,1,18
DAMAN & DIU,2004,Educational Standard - Class X and above but below graduate,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
DAMAN & DIU,2004,Educational Standard - Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DAMAN & DIU,2004,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2004,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2005,Educational Standard,11,0,11,23,1,24,0,0,0,0,0,0,34,1,35
DAMAN & DIU,2005,Educational Standard - Illiterate,0,0,0,2,1,3,0,0,0,0,0,0,2,1,3
DAMAN & DIU,2005,Educational Standard - Below Class X,10,0,10,21,0,21,0,0,0,0,0,0,31,0,31
DAMAN & DIU,2005,Educational Standard - Class X and above but below graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2005,Educational Standard - Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DAMAN & DIU,2005,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2005,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2006,Educational Standard,12,0,12,41,1,42,0,0,0,0,0,0,53,1,54
DAMAN & DIU,2006,Educational Standard - Illiterate,2,0,2,0,1,1,0,0,0,0,0,0,2,1,3
DAMAN & DIU,2006,Educational Standard - Below Class X,8,0,8,41,0,41,0,0,0,0,0,0,49,0,49
DAMAN & DIU,2006,Educational Standard - Class X and above but below graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2006,Educational Standard - Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2006,Educational Standard - Post-Graduate,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
DAMAN & DIU,2006,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007,Educational Standard,8,2,10,52,4,56,0,0,0,0,0,0,60,6,66
DAMAN & DIU,2007,Educational Standard - Illiterate,6,2,8,28,4,32,0,0,0,0,0,0,34,6,40
DAMAN & DIU,2007,Educational Standard - Below Class X,2,0,2,24,0,24,0,0,0,0,0,0,26,0,26
DAMAN & DIU,2007,Educational Standard - Class X and above but below graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007,Educational Standard - Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
